lr-AdamW,step,train_loss,train_acc,epoch,val_loss,val_acc
,16299,0.746810781242416,0.7578125,2,,
,16349,0.7669505178990965,0.734375,2,,
,16399,0.7507287259724956,0.75,2,,
,16449,0.7940562054585639,0.7578125,2,,
,16499,0.8356988953758994,0.7578125,2,,
,16549,0.7971231334075625,0.7578125,2,,
,16595,,,2,0.86511737511451,0.7168877772944758
0.0001,16596,,,,,
,16599,0.7672778745302785,0.75,3,,
,16649,0.8290100836445802,0.765625,3,,
,16699,0.8085586151322622,0.78125,3,,
,16749,0.9090366056057541,0.703125,3,,
,16799,0.9300585042951832,0.6640625,3,,
,16849,0.9364227588581008,0.703125,3,,
,16899,0.8021863935246792,0.7265625,3,,
,16949,0.8668837552138609,0.6953125,3,,
,16999,0.757992395302993,0.7421875,3,,
,17049,0.7034562067431898,0.765625,3,,
,17099,0.6216468483103645,0.7734375,3,,
,17149,0.6349667478995269,0.796875,3,,
,17199,0.9026113574063205,0.71875,3,,
,17249,0.8439523807576487,0.75,3,,
,17299,0.9423129337623054,0.6875,3,,
,17349,0.7837841803277091,0.75,3,,
,17399,0.5883275797449019,0.7890625,3,,
,17449,0.7165969864962586,0.765625,3,,
,17499,0.672402974231419,0.8046875,3,,
,17549,0.70448981667093,0.796875,3,,
,17599,0.7266945878773599,0.71875,3,,
,17649,0.6587783661980579,0.7890625,3,,
,17699,0.7760426488182867,0.765625,3,,
,17749,0.9355519244256969,0.65625,3,,
,17799,0.617780960160538,0.7890625,3,,
,17849,0.8723113705980189,0.75,3,,
,17899,0.641293060288098,0.828125,3,,
,17949,0.7840751917798015,0.734375,3,,
,17999,0.7864001533584858,0.75,3,,
,18049,0.7124784556501824,0.8203125,3,,
,18099,0.7920121808176204,0.7734375,3,,
,18149,0.7876247507978951,0.7265625,3,,
,18199,0.7927158734117719,0.75,3,,
,18249,0.8445293486952231,0.71875,3,,
,18299,0.6598496754801051,0.78125,3,,
,18349,0.569323559228235,0.7890625,3,,
,18399,0.6844696955090711,0.7734375,3,,
,18449,0.7752975746361522,0.7421875,3,,
,18499,0.7581720690576924,0.71875,3,,
,18549,0.7875308475705526,0.71875,3,,
,18599,0.7013010794023926,0.7734375,3,,
,18649,0.792044519607735,0.71875,3,,
,18699,0.6408905010895433,0.78125,3,,
,18749,0.7722630569559735,0.734375,3,,
,18799,0.7192414449156153,0.75,3,,
,18849,0.8296785454518824,0.703125,3,,
,18899,0.637932369962157,0.8125,3,,
,18949,0.6921092228428625,0.78125,3,,
,18999,0.7800147435101208,0.734375,3,,
,19049,0.7571900921481857,0.7734375,3,,
,19099,0.8089719002102358,0.734375,3,,
,19149,0.6425363266162516,0.7734375,3,,
,19199,0.6786893679854803,0.78125,3,,
,19249,0.9294957093794685,0.734375,3,,
,19299,0.8049176204500317,0.7109375,3,,
,19349,0.7259568917349145,0.75,3,,
,19399,0.728352225951163,0.765625,3,,
,19449,0.8794105733726175,0.6796875,3,,
,19499,0.7489171860252984,0.765625,3,,
,19549,0.7116482511156583,0.765625,3,,
,19599,0.8307877007253882,0.6640625,3,,
,19649,0.748446763930095,0.7578125,3,,
,19699,0.5234884961933127,0.8046875,3,,
,19749,0.579779261887919,0.8359375,3,,
,19799,0.7281400354579128,0.7734375,3,,
,19849,0.6833425289775166,0.7421875,3,,
,19899,0.6347624497413077,0.8046875,3,,
,19949,0.7795945905370666,0.7421875,3,,
,19999,0.456559397640594,0.8203125,3,,
,20049,0.5978638969233266,0.7734375,3,,
,20099,0.7348385674606346,0.7734375,3,,
,20149,0.6786488597447898,0.7890625,3,,
,20199,0.698319052515273,0.8046875,3,,
,20249,0.6615123131821091,0.8359375,3,,
,20299,0.6925012838344881,0.7734375,3,,
,20349,0.6287323168178538,0.828125,3,,
,20399,0.8202380628725986,0.7578125,3,,
,20449,0.8006756951484939,0.7578125,3,,
,20499,0.7769995893681201,0.7578125,3,,
,20549,0.6044959217202053,0.765625,3,,
,20599,0.5767288054002088,0.8515625,3,,
,20649,0.8667684897729917,0.75,3,,
,20699,0.7218233673673753,0.765625,3,,
,20749,0.7211291858978872,0.7578125,3,,
,20799,0.6702863944569079,0.7734375,3,,
,20849,0.5676721829315048,0.8359375,3,,
,20899,0.7763792769348862,0.765625,3,,
,20949,0.7113480070754788,0.765625,3,,
,20999,0.6261001821074518,0.7734375,3,,
,21049,0.9399385186312816,0.6796875,3,,
,21099,0.7431965271517592,0.75,3,,
,21149,0.6632978697387,0.7890625,3,,
,21199,0.7343732942669107,0.7734375,3,,
,21249,0.9209875673927984,0.7265625,3,,
,21299,0.6311177489346902,0.8203125,3,,
,21349,0.9015899535278745,0.6953125,3,,
,21399,0.7362497697657303,0.75,3,,
,21449,0.7526771380645924,0.796875,3,,
,21499,0.7785678614121025,0.75,3,,
,21549,0.8818431766455398,0.734375,3,,
,21599,0.7229559241917454,0.765625,3,,
,21649,0.8133479793649165,0.7578125,3,,
,21699,0.7761720902057936,0.765625,3,,
,21749,0.7873528338935004,0.7265625,3,,
,21799,0.6955584077864345,0.7578125,3,,
,21849,0.7422248986197904,0.78125,3,,
,21899,0.8391431606347255,0.6953125,3,,
,21949,0.5440945909219883,0.8359375,3,,
,21999,0.9978890859607046,0.6796875,3,,
,22049,0.7967588748024309,0.734375,3,,
,22099,0.6401972707191127,0.8125,3,,
,22127,,,3,0.9763987131122077,0.689899758788406
0.0001,22128,,,,,
,22149,0.5799657930765115,0.8125,4,,
,22199,0.7470845207076214,0.765625,4,,
,22249,0.5687362175799398,0.84375,4,,
,22299,0.6850540562609185,0.7578125,4,,
,22349,0.6764779031659351,0.765625,4,,
,22399,0.7257074789123105,0.7421875,4,,
,22449,0.7663933084829063,0.703125,4,,
,22499,0.7314051102122383,0.796875,4,,
,22549,0.5663962960412097,0.8359375,4,,
,22599,0.565115379220134,0.796875,4,,
,22649,0.6422746832076194,0.7421875,4,,
,22699,0.7518792136195355,0.7734375,4,,
,22749,0.7272519102151928,0.75,4,,
,22799,0.7189620657320598,0.765625,4,,
,22849,0.7270202904624642,0.7890625,4,,
,22899,0.6208317407689775,0.8046875,4,,
,22949,0.7203351107399625,0.796875,4,,
,22999,0.6548211190955925,0.796875,4,,
,23049,0.6211545458470107,0.8125,4,,
,23099,0.659693853822131,0.75,4,,
,23149,0.7153679303560861,0.8125,4,,
,23199,0.6891407760770255,0.7734375,4,,
,23249,0.6220700230220579,0.7734375,4,,
,23299,0.48532967088224616,0.828125,4,,
,23349,0.7416829524204829,0.7265625,4,,
,23399,0.723074895062616,0.7421875,4,,
,23449,0.743285822350917,0.78125,4,,
,23499,0.7114018138049149,0.71875,4,,
,23549,0.6829847467332587,0.75,4,,
,23599,0.8461977264440087,0.7109375,4,,
,23649,0.6446596336903908,0.84375,4,,
,23699,0.655623144976308,0.796875,4,,
,23749,0.8030115613673927,0.71875,4,,
,23799,0.6990239796159167,0.765625,4,,
,23849,0.7639336489038113,0.7578125,4,,
,23899,0.7004513941220276,0.765625,4,,
,23949,0.7669062358080345,0.765625,4,,
,23999,0.7102875402263341,0.765625,4,,
,24049,0.710737948717807,0.765625,4,,
,24099,0.8002883012948497,0.734375,4,,
,24149,0.7821728205829277,0.7578125,4,,
,24199,0.6590059421248952,0.7734375,4,,
,24249,0.6141267539135005,0.828125,4,,
,24299,0.7456027818990798,0.7890625,4,,
,24349,0.5798983991882911,0.7890625,4,,
,24399,0.722453961989002,0.796875,4,,
,24449,0.8140554908073583,0.7109375,4,,
,24499,0.7624563618453872,0.7421875,4,,
,24549,0.8347569894100075,0.703125,4,,
,24599,0.6818625241616776,0.7578125,4,,
,24649,0.6166776924833611,0.796875,4,,
,24699,0.76806977399363,0.75,4,,
,24749,0.7788655446630672,0.75,4,,
,24799,0.7485898393025471,0.7421875,4,,
,24849,0.7345580773599033,0.75,4,,
,24899,0.6727580737577386,0.765625,4,,
,24949,0.5725485379472841,0.828125,4,,
,24999,0.6314275177236309,0.7890625,4,,
,25049,0.6552102892764838,0.765625,4,,
,25099,0.7577726702695502,0.7734375,4,,
,25149,0.810735095068245,0.7421875,4,,
,25199,1.0098855467410408,0.65625,4,,
,25249,0.5876266127041164,0.78125,4,,
,25299,0.5219178979608089,0.8515625,4,,
,25349,0.7726600376536135,0.7734375,4,,
,25399,0.6360683646408907,0.8046875,4,,
,25449,0.6652644731943714,0.765625,4,,
,25499,0.7924276790111102,0.75,4,,
,25549,0.8712374687899366,0.6875,4,,
,25599,0.797206233245817,0.703125,4,,
,25649,0.6225786937495867,0.7890625,4,,
,25699,0.6058759474493762,0.8125,4,,
,25749,0.6282746245455724,0.796875,4,,
,25799,0.7456238111745485,0.7890625,4,,
,25849,0.6672984309562798,0.75,4,,
,25899,0.6390507112694676,0.78125,4,,
,25949,0.633214414621104,0.78125,4,,
,25999,0.5808929780495814,0.8125,4,,
,26049,0.6937239618452137,0.7734375,4,,
,26099,0.6780731898913405,0.8046875,4,,
,26149,0.6582796582721304,0.71875,4,,
,26199,0.7867170240825181,0.7421875,4,,
,26249,0.8784280836289348,0.6953125,4,,
,26299,0.6107499341362785,0.78125,4,,
,26349,0.5295971143786614,0.8125,4,,
,26399,0.7881819327317399,0.7265625,4,,
,26449,0.5625158610896083,0.84375,4,,
,26499,0.8029015025993098,0.7265625,4,,
,26549,0.5768318220591612,0.796875,4,,
,26599,0.5700319301015452,0.828125,4,,
,26649,0.5652832229018316,0.828125,4,,
,26699,0.7389947353999298,0.75,4,,
,26749,0.7124876359050561,0.75,4,,
,26799,0.8789557343802088,0.671875,4,,
,26849,0.6585707146640375,0.7734375,4,,
,26899,0.6284863734639781,0.7578125,4,,
,26949,0.6691786807880533,0.7734375,4,,
,26999,0.7051776098122433,0.796875,4,,
,27049,0.6873541640652157,0.7578125,4,,
,27099,0.5553726778798131,0.8203125,4,,
,27149,0.6568821846850604,0.7890625,4,,
,27199,0.8200347745405762,0.75,4,,
,27249,0.6774721828203221,0.7421875,4,,
,27299,0.7779072439413319,0.7265625,4,,
,27349,0.48826069321225973,0.8515625,4,,
,27399,0.6534828122090226,0.7734375,4,,
,27449,0.6997908114057987,0.7890625,4,,
,27499,0.8082151586418377,0.7421875,4,,
,27549,0.506173184750691,0.8046875,4,,
,27599,0.6538074422879671,0.75,4,,
,27649,0.6983112315152178,0.765625,4,,
,27659,,,4,1.3250018777435548,0.6215251690646857
0.0001,27660,,,,,
,27699,0.6000659274403769,0.7890625,5,,
,27749,0.7682501922849763,0.7109375,5,,
,27799,0.6053948206430282,0.8046875,5,,
,27849,0.6050116086801576,0.7421875,5,,
,27899,0.6729643581654301,0.7734375,5,,
,27949,0.6284933946266371,0.796875,5,,
,27999,0.5045062601565728,0.828125,5,,
,28049,0.6525971489598899,0.78125,5,,
,28099,0.7956737539563092,0.75,5,,
,28149,0.6880757256058516,0.7734375,5,,
,28199,0.6741712636608985,0.7578125,5,,
,28249,0.6295264339723257,0.796875,5,,
,28299,0.6209209136631877,0.8125,5,,
,28349,0.6196475948559125,0.8125,5,,
,28399,0.6553231468003141,0.7578125,5,,
,28449,0.7497868459824772,0.7421875,5,,
,28499,0.7323574489620023,0.78125,5,,
,28549,0.6853542208727246,0.7578125,5,,
,28599,0.7418713715549089,0.7578125,5,,
,28649,0.6651155226921184,0.796875,5,,
,28699,0.6545915776142872,0.765625,5,,
,28749,0.579923948500257,0.8359375,5,,
,28799,0.6540425775101789,0.75,5,,
,28849,0.7668873165901118,0.7421875,5,,
,28899,0.5469892931044855,0.8359375,5,,
,28949,0.7470768717079158,0.78125,5,,
,28999,0.6172380500773393,0.8046875,5,,
,29049,0.5939483833955042,0.7890625,5,,
,29099,0.7394581219146233,0.75,5,,
,29149,0.7620835081551874,0.7578125,5,,
,29199,0.7133791012314724,0.765625,5,,
,29249,0.6379921750372719,0.78125,5,,
,29299,0.8578878624248342,0.7578125,5,,
,29349,0.5692973298298519,0.8203125,5,,
,29399,0.7295661470351265,0.765625,5,,
,29449,0.5898556850876625,0.8125,5,,
,29499,0.6926400098831417,0.78125,5,,
,29549,0.5782207730489201,0.8203125,5,,
,29599,0.6453317730864099,0.796875,5,,
,29649,0.7512665925229003,0.7421875,5,,
,29699,0.7304725219631937,0.8046875,5,,
,29749,0.6095166549315815,0.7890625,5,,
,29799,0.8261769129088229,0.734375,5,,
,29849,0.8781068612037491,0.71875,5,,
,29899,0.6579996661339266,0.7578125,5,,
,29949,0.8134710944238446,0.78125,5,,
,29999,0.7349119454684439,0.765625,5,,
,30049,0.668637294603997,0.7734375,5,,
,30099,0.7277480542014182,0.75,5,,
,30149,0.5915308501722153,0.8125,5,,
,30199,0.5551096928746071,0.796875,5,,
,30249,0.5836830035209124,0.7890625,5,,
,30299,0.8206161051754587,0.7578125,5,,
,30349,0.5493243971135736,0.8125,5,,
,30399,0.6483828613754431,0.8046875,5,,
,30449,0.7472356593716594,0.765625,5,,
,30499,0.6712360418007558,0.7734375,5,,
,30549,0.7184126127214161,0.7421875,5,,
,30599,0.5597908308555977,0.8359375,5,,
,30649,0.7600578305645994,0.7421875,5,,
,30699,0.5351529240410381,0.84375,5,,
,30749,0.6209079960111963,0.8125,5,,
,30799,0.6977070642407766,0.7734375,5,,
,30849,0.6826263795760856,0.7734375,5,,
